node,timestamp,split,query,summary
0,1623438029.0,None,"[[""bounucci"", 0.44927311144840065], [""footbal"", 0.2639486039837823], [""play"", 0.2639486039837823], [""chiellini"", 0.2639486039837823], [""rocket"", 0.2639486039837823], [""underway"", 0.2639486039837823], [""ball"", 0.2639486039837823], [""like"", 0.24909631465524804], [""win"", 0.24159980632557435], [""overtak"", 0.2369661250707688], [""car"", 0.23249610942928095], [""azzuri"", 0.22907510312545432], [""tough"", 0.22787553051134607], [""berardi"", 0.2123934840328067]]",How are Chiellini and Bounucci still playing football. Berardi about to overtake Messi by winning an international trophy!! EURO 2020. #ITA. It will be a tough game for azzuri but they will win it... Did you see that little VW car to take the ball out 🤣. EURO 2020. #ita.
1,1623439125.0,None,"[[""insign"", 0.7408567840126208], [""score"", 0.6716630297868693]]","Insigne shouldve scored. Insigne should be scoring that. EURO 2020 #TURITA Just score already, Italy. Insigne wan score television goal. Mertens would have scored that. Insigne you bum. Insigne really should’ve scored there. Insigne wanted to recreate that ADP’s goal."
2,1623439359.0,None,"[[""cakir"", 0.9398321291039994], [""save"", 0.3416366038700236]]",What a save Cakir👏👏. WHAT A SAVE CAKIR BRING HIM TO THE BRIDGE. What a save Cakir!! Signed Cakir on my FM save. Visionary. What a save by Cakir! Awful marking by Turkey aswell. What a fucking save Cakir. Fantastic save by U Cakir.... Chiellini almost finds the net from a corner.
3,1623440415.0,None,"[[""half"", 0.8834155802193638], [""insign"", 0.468590346278799]]",Things will open up in the second half. #TURITA. I’ve seen enough Berardi. Chiesa a after half time. For a spark. #TURITA half-time summary: Minus points: Meh. Plus points: Footy! Lorenzo Insigne is 5ft 3ins! Insigne in this first half.... Jorginho what a half.
4,1623440731.0,None,"[[""penalti"", 0.37709610527497955], [""ball"", 0.37709568646268643], [""player"", 0.36060144661414506], [""spinazzola"", 0.35878519965161076], [""ref"", 0.35587476933203155], [""hand"", 0.343188132422008], [""jorginho"", 0.3294110979102125], [""chiellini"", 0.32233605249734726]]",Giorgio Chiellini is everything you could want from a national team player.. Spinazzola looks a good player. What a ball from jorginho. No penalty?!? What a joke. #ITATUR euro 2020. But it touched his hand ☹️ #TURITA. Am loving the REF. #TURITA. euro 2020.
5,1623440972.0,None,"[[""imagin"", 0.46780660122893425], [""handbal"", 0.46780660122893425], [""shock"", 0.46091446315495266], [""take"", 0.4574295385630799], [""jorginho"", 0.3750067234034814]]",Jorginho the best player imagine my shock. Spinazzola the only one brave enough to take defenders on 🤦‍♂️ Chiesa on at halftime and this game ends 2-0. Personally think Jorginho should be leading the goalscoring table with that handball.
6,1623441086.0,None,"[[""need"", 0.6266534860581418], [""dive"", 0.34833863887957217], [""refere"", 0.33082143738573144], [""laugh"", 0.32642147838241925], [""pad"", 0.3032988089163943], [""nay"", 0.29831328213916003], [""bu"", 0.29831328213916003]]",Still 0:0. Naye Turkey’s Bus 🚎 is making the game boring #ITATUR #VAR😳😳😳??? Jorginho's their pen taker right? Don't want immobile to stat pad after this no show. When a dive's so bad the Italians laugh at you. #TUR #ITA. Chiesa needed in the 2nd half.
7,1623441780.0,None,"[[""sub"", 0.5089207759950196], [""cengiz"", 0.5089207759950196], [""highlight"", 0.5089207759950196], [""florenzi"", 0.4722276265551194]]","Di Lorenzo for Florenzi is a good sub, hopefully this will allow Barella to play more inside and actually affect the game like he should. Florenzi ein sub be tactical? Cengiz Under good sub from Turkey. Berardi first half highlights!! Better than Rashford?."
8,1623442245.0,None,"[[""goal"", 0.7263821306787277], [""ill"", 0.39680767811398315], [""net"", 0.39680767811398315], [""demir"", 0.39680767811398315]]",Who had 'own goal' as the first goal of Euro 2020?! 😬 #TURITA euro 2020. Demiral scores an own goal 😁 Euro 2020. Own goal. Damn Demiral. 1st goal of Euro 2020. I’ll take an own goal lol 💚🤍❤️ 1-0 #ita. GOAAAL! 1-0 ITALY! Merih Demiral puts it into his own net. Euro 2020.
9,1623442340.0,None,"[[""settl"", 0.7623959234759725], [""goal"", 0.45757647222470854], [""lead"", 0.45757647222470854]]","That's the goal we needed for the natural. Means turkey have to open up #TURITA. #ITATUR OWN GOAL FROM DEMIRAL!!!!!! #ITA LEAD 1-0. Great pass from Locatelli leading up to the goal btw, my main target this summer (probably would never join tho) Need Immobile to settle this."
