timestamp,query,summary
1623675511.0,"[[""anthem"", 0.855287590851481], [""nation"", 0.5181535843120935]]",#SCOCZE what an anthem! What a National Anthem this is #Sco. Now THAT'S a national anthem. #SCOCZE. That National Anthem 🤯 how many people in the stadium!! Absolute scenes #sco EURO 2020. Adams McTominay and Dykes singing the national anthem proper Scots. World's best anthem #SCO.
1623676798.0,"[[""lyndon"", 1.0]]",Who the fuck is Lyndon Dykes when he’s at home. Is that Lyndon Dykes? Omds Lyndon Dykes so close. Lyndon Dykes playing in the Championship over Che Adams?
1623676946.0,"[[""donnel"", 1.0]]",O'Donnell is shite. What was O'donnell doing?? O'Donnell 😂😂😂. State of O'Donnell there. @Nimmo17_ what is O'Donnell doing? #SCOCZE. How is this O'Donnell guy a footballer 😂😂😂 #SCOCZE. Good defending by o'donnell there for the czechs 😭😭. Great defending by O'Donnell 🤣.
1623677592.0,"[[""grant"", 0.8335786178738824], [""hanley"", 0.5524008398106107]]","Grant Hanley what a player. Grant Hanley, some boy. Grant Hanley brilliant there. Impressed with Grant Hanley so far. Who’s that wearing the Grant Hanley shirt because it’s surely no Grant Hanley because he’s been excellent so far #Sco. Grant hanley is rapid."
1623678186.0,"[[""header"", 0.7071067811865476], [""che"", 0.5386150683692015], [""adam"", 0.4581416900104599]]","What a header that was for the Czechs 👏🏻👏🏻 #CZE. Well there goes my bet. Tbf that was a Schick header.... Great header from Schick. Got up, directed it well away from keeper. #scocze. That’s just a great header over 2 Scottish defenders. Nothing the keeper could do. Euro 2020."
1623678318.0,"[[""half"", 0.6026503311572539], [""adam"", 0.5704791230159786], [""patterson"", 0.5580019252287327]]","Che Adams on at half time yeah? Patterson and adams at half time. Che Adams on for Armstrong then Patterson on for O’Donnell in this second half. Patterson And Adams On Armstrong and O'Donnell off. Not really surprised with that lineup, Patterson Gilmour Adams on at half time."
1623678464.0,"[[""penalti"", 0.7071067811865475], [""pen"", 0.7071067811865475]]",Why did I think that's a pen for #Sco. 👀. How the fuck is that not a penalty #sco. Yo Mctominay this isn’t a United game. Not getting penalties that easily. Let McTominay run with the ball towards the goal more. 👀 And that's a penalty in my opinion. #SCO.
1623679348.0,"[[""che"", 1.0]]","Che Adams is coming on 👏. Finally che adams on but that dykes fella should he off. Only 45 minutes too late for Che Adams to be on pitch.. Of course they drew for Che Adams. Yassss Che Adams on! All our hopes rely on an Englishman come on che! 🏴󠁧󠁢󠁳󠁣󠁴󠁿. Che Adams, time to cook."
1623679558.0,"[[""unlucki"", 0.7071067811865475], [""save"", 0.7071067811865475]]","Hendry hits the bar! Unlucky. Jack Hendry.... NOOOOOO. Unlucky lads. Jack Hendry the one who got away? @CelticFC. That's so unlucky, much better from Scotland. #SCOCZE. That'll be one of the saves of the tournament... #SCO. Almost an own goal Vaclik w the acrobatic save #CZE."
1623679819.0,"[[""fuck"", 0.5783398113816169], [""halfway"", 0.3978755329045853], [""hendri"", 0.26531867504181644], [""shoot"", 0.21054482157860427], [""lob"", 0.21054482157860427], [""shick"", 0.21054482157860427], [""outrag"", 0.21054482157860427], [""patrick"", 0.21054482157860427], [""finish"", 0.21054482157860427], [""patrik"", 0.21054482157860427], [""hit"", 0.21054482157860427], [""jack"", 0.16919131192604964], [""david"", 0.1505235890953686], [""marshal"", 0.1472133520419087], [""line"", 0.09610580881335044]]",David Marshall when you ask which is worse: his club or his country.. What a goal but fuck me jack hendry you are a fucking fanny. @mhairigrimwoodx What the fuck is Hendry shooting from 40yrds out 🥴. Schick is a combination of style and lobbing one in from the halfway line.
